run number,_nodes,proportion_paranoid,proportion_skeptic,people,detection_sick_people,security_measures,deterrents,proportion_worker,proportion_retired,proportion_student,duration,lockdown_type,step,n_of_death,days,count turtles with [spreader? = true],infected - deaths,misinformed,Neg_student + Neg_retired + Neg_worker,total_infected
287,500,12,12,500,true,false,false,53,29,18,14,all,1401,10,71,35,180,73,26584.5,190
284,500,12,12,500,true,false,false,53,29,18,14,all,1581,16,80,39,211,85,26780.5,227
288,500,12,12,500,true,false,false,53,29,18,14,all,1381,20,70,55,228,118,27234,248
293,500,12,12,500,true,false,false,53,29,18,14,all,961,22,49,44,291,93,18455,313
290,500,12,12,500,true,false,false,53,29,18,14,all,1121,14,57,46,217,82,22072,231
294,500,12,12,500,true,false,false,53,29,18,14,all,961,20,49,59,288,114,18029.5,308
291,500,12,12,500,true,false,false,53,29,18,14,all,1541,22,78,50,224,100,28748.5,246
295,500,12,12,500,true,false,false,53,29,18,14,all,1141,23,58,81,295,149,22417.5,318
301,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,39,35,8,442,93,8714,481
296,500,12,12,500,true,false,false,53,29,18,14,all,1301,28,66,55,311,108,24604,339
292,500,12,12,500,true,false,false,53,29,18,14,all,1781,21,90,66,296,135,34666,317
299,500,12,12,500,true,false,false,53,29,18,14,all,1001,30,51,69,324,140,18779,354
300,500,12,12,500,true,false,false,53,29,18,14,all,1081,23,55,71,286,117,20442,309
302,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,40,35,24,443,139,7624.25,483
303,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,701,36,36,6,448,57,7538,484
304,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,641,38,33,28,446,223,7040.75,484
297,500,12,12,500,true,false,false,53,29,18,14,all,1661,29,84,45,267,100,32184.75,296
298,500,12,12,500,true,false,false,53,29,18,14,all,1461,33,74,56,249,96,26195.5,282
305,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,841,27,43,11,451,88,9141.5,478
307,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,46,35,7,436,66,7196.25,482
306,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,801,30,41,9,450,74,9794.75,480
309,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,641,45,33,16,431,109,7278,476
308,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,741,34,38,12,437,99,7693,471
311,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,661,36,34,14,447,110,7949.25,483
310,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,701,36,36,5,438,100,7582.25,474
312,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,781,35,40,12,446,86,8232.75,481
314,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,32,35,10,441,78,8561.25,473
313,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,741,35,38,13,444,105,8803.75,479
315,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,661,34,34,13,441,84,8180.75,475
316,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,32,35,11,449,101,8321,481
317,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,661,38,34,15,445,112,8178,483
319,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,35,35,7,452,102,8212.25,487
318,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,721,32,37,24,442,174,8207.75,474
321,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,701,47,36,3,430,69,7753.25,477
320,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,661,49,34,7,427,83,7809.25,476
322,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,32,35,17,446,87,8237.25,478
324,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,45,35,3,434,64,8244.5,479
323,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,721,35,37,17,444,144,8376.25,479
325,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,37,35,13,437,88,8297.75,474
327,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,641,40,33,6,438,70,7894.25,478
328,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,801,33,41,14,449,107,10577.25,482
326,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,741,37,38,15,439,124,8612.5,476
329,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,601,33,31,16,436,145,7024.5,469
330,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,661,36,34,29,428,231,7762,464
331,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,741,39,38,11,443,86,9166,482
333,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,701,35,36,11,446,99,9004,481
332,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,721,32,37,9,444,74,8537.5,476
334,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,721,42,37,11,435,82,6832.25,477
335,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,761,34,39,7,445,71,9418.75,479
336,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,721,39,37,5,439,83,7980,478
337,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,39,35,9,436,68,8056.5,475
338,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,661,36,34,4,445,82,7855,481
339,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,661,28,34,30,450,258,7960.25,478
340,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,681,35,35,16,446,120,7812,481
341,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,721,42,37,7,438,72,9011.25,480
342,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,621,34,32,20,441,162,7417.75,475
345,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,701,36,36,15,442,134,8429.75,478
344,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,701,45,36,9,441,110,8790.75,486
343,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,741,44,38,8,432,157,8394.25,476
346,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,841,24,43,10,456,95,10578.5,480
348,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,661,40,34,13,446,144,7829,486
347,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,741,47,38,10,424,99,8959.25,471
350,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,721,33,37,13,443,126,7455,476
349,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired,821,37,42,13,445,125,8420.25,482
351,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,781,29,40,10,450,105,9088,479
354,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,641,42,33,14,442,118,7406.5,484
353,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,661,34,34,9,444,94,8354,478
352,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,781,45,40,24,442,208,8716,487
356,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,721,35,37,9,448,80,8445,483
357,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,741,36,38,16,433,113,8893,469
355,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,821,43,42,16,434,141,8428,477
358,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,801,35,41,5,445,82,8979.5,480
359,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,641,39,33,20,441,172,7946,480
360,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,741,42,38,9,439,84,8825,481
361,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,741,31,38,6,451,84,8746,482
363,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,661,42,34,6,431,98,7161.5,473
364,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,661,40,34,3,436,64,7106,476
365,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,681,44,35,10,443,108,8214.75,487
362,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,841,48,43,12,429,121,10233,477
366,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,641,33,33,7,447,91,7441.5,480
367,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,721,33,37,16,445,177,8506.75,478
369,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,661,44,34,11,439,77,7266,483
368,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,801,52,41,16,430,163,8909,482
371,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,781,46,40,12,440,99,7745,486
370,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,981,42,50,10,443,79,9420,485
372,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,821,41,42,15,435,119,8429,476
373,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,681,23,35,13,459,139,7728.5,482
374,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,781,37,40,15,441,171,9016,478
375,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,701,33,36,33,445,259,8062.5,478
376,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,721,38,37,13,436,135,8275.25,474
377,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,761,44,39,16,431,102,9611.5,475
378,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,681,31,35,19,455,177,8056,486
379,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,661,41,34,26,437,155,7822.75,478
380,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,761,45,39,13,432,90,8516.5,477
381,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,721,35,37,11,444,120,8394,479
382,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,701,35,36,13,443,153,8438,478
384,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,701,31,36,6,445,70,8543.5,476
385,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,681,37,35,6,439,88,8461.5,476
386,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,641,27,33,6,449,69,7265.5,476
383,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,881,31,45,15,438,86,8231.5,469
387,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,701,44,36,9,444,82,8165.75,488
388,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,701,29,36,11,457,69,9387.5,486
389,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,661,28,34,37,444,321,7600,472
390,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,721,41,37,11,428,82,8048,469
391,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,681,39,35,16,445,168,7930,484
392,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,741,41,38,12,447,130,9008.5,488
393,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,781,29,40,12,454,104,9206.5,483
395,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,701,44,36,14,433,81,8593.5,477
398,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,721,39,37,8,435,72,7371.5,474
394,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,841,30,43,13,446,143,8593.5,476
396,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,781,39,40,7,443,62,8757.5,482
397,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,741,42,38,10,444,87,8986.5,486
399,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,681,31,35,4,454,65,7951.5,485
401,500,12,12,500,true,false,true,53,29,18,14,none,621,40,32,26,445,180,6013,485
400,500,12,12,500,true,false,true,53,29,18,14,lockdown_student,681,36,35,9,439,90,7902,475
404,500,12,12,500,true,false,true,53,29,18,14,none,621,45,32,20,426,92,6512,471
403,500,12,12,500,true,false,true,53,29,18,14,none,661,35,34,10,437,82,7186.5,472
402,500,12,12,500,true,false,true,53,29,18,14,none,781,42,40,7,444,83,8532.75,486
405,500,12,12,500,true,false,true,53,29,18,14,none,641,33,33,11,454,97,6364.25,487
406,500,12,12,500,true,false,true,53,29,18,14,none,661,39,34,34,444,230,7366.25,483
408,500,12,12,500,true,false,true,53,29,18,14,none,661,37,34,10,441,123,6289.5,478
409,500,12,12,500,true,false,true,53,29,18,14,none,701,40,36,8,441,99,6973.25,481
410,500,12,12,500,true,false,true,53,29,18,14,none,741,36,38,8,446,79,7618.5,482
407,500,12,12,500,true,false,true,53,29,18,14,none,861,41,44,34,445,289,7203.25,486
412,500,12,12,500,true,false,true,53,29,18,14,none,681,40,35,21,440,166,6955.75,480
411,500,12,12,500,true,false,true,53,29,18,14,none,781,33,40,8,453,70,7135.75,486
413,500,12,12,500,true,false,true,53,29,18,14,none,721,38,37,17,448,130,7002.25,486
414,500,12,12,500,true,false,true,53,29,18,14,none,681,39,35,6,444,69,7472.5,483
415,500,12,12,500,true,false,true,53,29,18,14,none,641,45,33,15,434,167,6436.5,479
416,500,12,12,500,true,false,true,53,29,18,14,none,661,36,34,6,446,69,7124.75,482
417,500,12,12,500,true,false,true,53,29,18,14,none,801,41,41,4,443,72,8233,484
418,500,12,12,500,true,false,true,53,29,18,14,none,661,32,34,16,450,126,6861.5,482
420,500,12,12,500,true,false,true,53,29,18,14,none,601,46,31,12,436,82,5917,482
421,500,12,12,500,true,false,true,53,29,18,14,none,681,30,35,12,449,118,6958.5,479
419,500,12,12,500,true,false,true,53,29,18,14,none,801,39,41,12,440,74,7084.5,479
422,500,12,12,500,true,false,true,53,29,18,14,none,701,39,36,15,449,104,6659.75,488
423,500,12,12,500,true,false,true,53,29,18,14,none,721,51,37,7,433,94,8107.5,484
424,500,12,12,500,true,false,true,53,29,18,14,none,641,44,33,11,427,87,6386,471
425,500,12,12,500,true,false,true,53,29,18,14,none,681,50,35,12,429,84,7078.5,479
426,500,12,12,500,true,false,true,53,29,18,14,none,741,38,38,26,442,191,7949,480
427,500,12,12,500,true,false,true,53,29,18,14,none,661,37,34,22,443,229,6572.75,480
428,500,12,12,500,true,false,true,53,29,18,14,none,681,49,35,7,430,82,6956.25,479
429,500,12,12,500,true,false,true,53,29,18,14,none,801,43,41,9,427,70,8257,470
430,500,12,12,500,true,false,true,53,29,18,14,none,581,36,30,10,454,136,6377.75,490
431,500,12,12,500,true,false,true,53,29,18,14,none,701,35,36,12,446,116,7734.5,481
432,500,12,12,500,true,false,true,53,29,18,14,none,681,42,35,8,438,75,7041.75,480
436,500,12,12,500,true,false,true,53,29,18,14,none,621,36,32,10,445,89,6379.5,481
434,500,12,12,500,true,false,true,53,29,18,14,none,761,43,39,12,441,94,8700.5,484
433,500,12,12,500,true,false,true,53,29,18,14,none,801,40,41,8,446,106,8725,486
435,500,12,12,500,true,false,true,53,29,18,14,none,781,43,40,17,442,126,9244.5,485
437,500,12,12,500,true,false,true,53,29,18,14,none,661,46,34,12,439,108,7153.5,485
438,500,12,12,500,true,false,true,53,29,18,14,none,641,37,33,13,443,92,6531,480
439,500,12,12,500,true,false,true,53,29,18,14,none,721,50,37,11,433,82,8281.5,483
440,500,12,12,500,true,false,true,53,29,18,14,none,701,54,36,5,420,70,6964,474
442,500,12,12,500,true,false,true,53,29,18,14,none,661,34,34,12,453,85,6954.25,487
441,500,12,12,500,true,false,true,53,29,18,14,none,841,40,43,8,445,75,8397.25,485
443,500,12,12,500,true,false,true,53,29,18,14,none,701,40,36,10,443,91,7241.25,483
444,500,12,12,500,true,false,true,53,29,18,14,none,741,43,38,7,440,79,7474.5,483
445,500,12,12,500,true,false,true,53,29,18,14,none,681,44,35,14,443,110,7860,487
446,500,12,12,500,true,false,true,53,29,18,14,none,741,38,38,11,441,106,7927.25,479
449,500,12,12,500,true,false,true,53,29,18,14,none,661,45,34,9,439,74,6157.5,484
448,500,12,12,500,true,false,true,53,29,18,14,none,701,35,36,12,456,90,6875,491
447,500,12,12,500,true,false,true,53,29,18,14,none,761,51,39,5,425,61,7573.25,476
450,500,12,12,500,true,false,true,53,29,18,14,none,781,38,40,37,444,306,7991,482
451,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,701,37,36,9,429,122,9456.75,466
452,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,781,40,40,8,430,89,9280.5,470
453,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,821,36,42,19,431,181,10420.5,467
454,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,741,39,38,11,424,89,9712,463
455,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,701,32,36,8,439,87,9595.5,471
458,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,701,41,36,15,427,74,9517.5,468
456,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,841,42,43,13,437,89,11032.5,479
457,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,781,37,40,27,427,253,9527.5,464
460,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,701,41,36,3,436,65,8988,477
459,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,721,52,37,7,427,92,9559.5,479
461,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,681,36,35,3,420,71,9063.5,456
462,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,821,40,42,13,439,164,11462.5,479
463,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,801,46,41,13,426,123,10538,472
464,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,701,28,36,12,433,100,9622,461
466,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,721,37,37,8,428,81,9106,465
465,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,821,29,42,12,431,85,11226,460
467,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,781,35,40,9,444,103,9791.5,479
468,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,761,27,39,11,447,76,9055.5,474
470,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,721,36,37,7,426,69,9925.5,462
472,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,661,42,34,29,431,218,8718.5,473
469,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,801,27,41,28,444,237,9262,471
471,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,801,39,41,26,435,268,9945,474
473,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,781,34,40,6,441,103,9047.75,475
475,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,741,43,38,15,433,149,10010,476
474,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,821,33,42,27,445,192,9617,478
476,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,821,38,42,9,432,89,12020.5,470
477,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,781,34,40,10,431,65,9481,465
480,500,12,12,500,true,false,true,53,29,18,14,lockdown_retired+student,701,45,36,12,435,108,9369,480
